ticker,sector,metric,feature_group,noise_intensity,noise_regime,seed_count,mean_paired_difference,std_paired_difference,paired_difference_ci95_lower,paired_difference_ci95_upper,proportion_seeds_favouring_logistic_regression,proportion_seeds_favouring_random_forest,proportion_ties,robustness_classification
XLP,Consumer Staples,balanced_accuracy,momentum,0.1,moderate,30,-0.00218852129115353,0.003909335758828371,-0.0035874591260684876,-0.0007895834562385718,0.7,0.3,0.0,Logistic Regression more robust
XLP,Consumer Staples,balanced_accuracy,momentum,0.2,moderate,30,-0.002930263758083147,0.005514358900276937,-0.0049035517478590385,-0.0009569757683072552,0.7333333333333333,0.26666666666666666,0.0,Logistic Regression more robust
XLP,Consumer Staples,balanced_accuracy,momentum,0.5,stress,30,0.0013723469907965895,0.007350356439860099,-0.0012579442807090413,0.00400263826230222,0.43333333333333335,0.5666666666666667,0.0,No clear difference
XLP,Consumer Staples,balanced_accuracy,momentum,1.0,stress,30,0.011156779092543366,0.011348882356791731,0.007095633697942379,0.015217924487144353,0.16666666666666666,0.8333333333333334,0.0,Random Forest more robust
XLP,Consumer Staples,balanced_accuracy,returns,0.05,moderate,30,-0.00041691486221793995,0.0014247610035719109,-0.0009267590394818289,9.292931504594902e-05,0.6333333333333333,0.3333333333333333,0.03333333333333333,No clear difference
XLP,Consumer Staples,balanced_accuracy,returns,0.1,moderate,30,-0.0017599076980868566,0.0029831894460722063,-0.002827428331331248,-0.0006923870648424654,0.8,0.2,0.0,Logistic Regression more robust
XLP,Consumer Staples,balanced_accuracy,returns,0.2,moderate,30,-0.0045195739086103396,0.0037210528119699946,-0.005851135556295883,-0.003188012260924796,0.8666666666666667,0.13333333333333333,0.0,Logistic Regression more robust
XLP,Consumer Staples,balanced_accuracy,returns,0.5,stress,30,-0.006487321902921977,0.005639546268856923,-0.008505407617212704,-0.004469236188631249,0.7666666666666667,0.23333333333333334,0.0,Logistic Regression more robust
XLP,Consumer Staples,balanced_accuracy,returns,1.0,stress,30,-0.00554348117738602,0.0063317228325392464,-0.007809259093910824,-0.0032777032608612166,0.8333333333333334,0.16666666666666666,0.0,Logistic Regression more robust
XLP,Consumer Staples,balanced_accuracy,volatility,0.05,moderate,30,-0.005247846735893091,0.00436785295546087,-0.006810862842386488,-0.003684830629399694,0.8666666666666667,0.13333333333333333,0.0,Logistic Regression more robust
XLP,Consumer Staples,balanced_accuracy,volatility,0.1,moderate,30,-0.00436164104215299,0.005906181211812562,-0.006475140845389309,-0.0022481412389166707,0.8666666666666667,0.13333333333333333,0.0,Logistic Regression more robust
XLP,Consumer Staples,balanced_accuracy,volatility,0.2,moderate,30,0.001142182510933977,0.008095737487976814,-0.001754839943045361,0.004039204964913315,0.43333333333333335,0.5666666666666667,0.0,No clear difference
XLP,Consumer Staples,balanced_accuracy,volatility,0.5,stress,30,0.018761651774933576,0.01290514793361639,0.014143603895894096,0.023379699653973057,0.06666666666666667,0.9333333333333333,0.0,Random Forest more robust
XLP,Consumer Staples,balanced_accuracy,volatility,1.0,stress,30,0.039595427835466455,0.014312829543709623,0.03447364756162658,0.04471720810930633,0.0,1.0,0.0,Random Forest more robust
XLP,Consumer Staples,balanced_accuracy,volume_and_range,0.05,moderate,30,-0.0029814591215218994,0.0027917600156937535,-0.00398047761286971,-0.0019824406301740885,0.8333333333333334,0.13333333333333333,0.03333333333333333,Logistic Regression more robust
XLP,Consumer Staples,balanced_accuracy,volume_and_range,0.1,moderate,30,-0.006133784110118307,0.0037775494206465396,-0.007485562809573711,-0.004782005410662902,0.9,0.1,0.0,Logistic Regression more robust
XLP,Consumer Staples,balanced_accuracy,volume_and_range,0.2,moderate,30,-0.00672639459067855,0.0062165689698013855,-0.008950965226642505,-0.004501823954714594,0.8666666666666667,0.13333333333333333,0.0,Logistic Regression more robust
XLP,Consumer Staples,balanced_accuracy,volume_and_range,0.5,stress,30,-3.0588424696567208e-06,0.007268964537906317,-0.002604224395919042,0.0025981067109797284,0.5333333333333333,0.4666666666666667,0.0,No clear difference
XLP,Consumer Staples,balanced_accuracy,volume_and_range,1.0,stress,30,0.011604604362875285,0.010092287546321873,0.007993125646188634,0.015216083079561935,0.06666666666666667,0.9333333333333333,0.0,Random Forest more robust
XLP,Consumer Staples,f1_score,all_predictors,0.05,moderate,30,-0.009301370081780912,0.007674946041777621,-0.01204781425059575,-0.006554925912966073,0.9,0.1,0.0,Logistic Regression more robust
XLP,Consumer Staples,f1_score,all_predictors,0.1,moderate,30,-0.00200404528851925,0.011618677555924722,-0.006161735655215104,0.0021536450781766046,0.6,0.4,0.0,No clear difference
XLP,Consumer Staples,f1_score,all_predictors,0.2,moderate,30,0.004858065986954044,0.014479284143631338,-0.00032327930048187646,0.010039411274389964,0.3,0.7,0.0,No clear difference
XLP,Consumer Staples,f1_score,all_predictors,0.5,stress,30,0.028465643553912554,0.018285702659976612,0.021922188893800966,0.03500909821402414,0.1,0.9,0.0,Random Forest more robust
XLP,Consumer Staples,f1_score,all_predictors,1.0,stress,30,0.026616228164506286,0.01917751689391495,0.019753641879346983,0.03347881444966559,0.06666666666666667,0.9333333333333333,0.0,Random Forest more robust
XLP,Consumer Staples,f1_score,momentum,0.05,moderate,30,-0.00254970408626921,0.004133463348762301,-0.004028844949204674,-0.0010705632233337457,0.7333333333333333,0.26666666666666666,0.0,Logistic Regression more robust
XLP,Consumer Staples,f1_score,momentum,0.1,moderate,30,-0.00297147486010751,0.005824616697063094,-0.005055787176591935,-0.0008871625436230848,0.7,0.3,0.0,Logistic Regression more robust
XLP,Consumer Staples,f1_score,momentum,0.2,moderate,30,-0.004005352422219976,0.008280253465715356,-0.006968403070841294,-0.0010423017735986576,0.6666666666666666,0.3333333333333333,0.0,Logistic Regression more robust
XLP,Consumer Staples,f1_score,momentum,0.5,stress,30,0.0023211343740732666,0.010794598546447268,-0.0015416631063531424,0.006183931854499676,0.4,0.6,0.0,No clear difference
XLP,Consumer Staples,f1_score,momentum,1.0,stress,30,0.015579835843575862,0.015248278694961984,0.010123309390063201,0.021036362297088523,0.16666666666666666,0.8333333333333334,0.0,Random Forest more robust
XLP,Consumer Staples,f1_score,returns,0.05,moderate,30,-0.0005292776197081134,0.0023136634618936927,-0.0013572114564971642,0.00029865621708093744,0.6333333333333333,0.36666666666666664,0.0,No clear difference
XLP,Consumer Staples,f1_score,returns,0.1,moderate,30,-0.0026623822913683193,0.004747628103299318,-0.004361299189159022,-0.000963465393577617,0.8,0.2,0.0,Logistic Regression more robust
XLP,Consumer Staples,f1_score,returns,0.2,moderate,30,-0.007061509836453565,0.005618014042613234,-0.009071890342540002,-0.0050511293303671274,0.8666666666666667,0.13333333333333333,0.0,Logistic Regression more robust
XLP,Consumer Staples,f1_score,returns,0.5,stress,30,-0.010121092277427217,0.008696809438856446,-0.013233205566644424,-0.007008978988210009,0.8,0.2,0.0,Logistic Regression more robust
XLP,Consumer Staples,f1_score,returns,1.0,stress,30,-0.008767377345588967,0.009552677189060978,-0.012185758975851276,-0.005348995715326657,0.7666666666666667,0.23333333333333334,0.0,Logistic Regression more robust
XLP,Consumer Staples,f1_score,volatility,0.05,moderate,30,-0.007981804727960009,0.006922097961481068,-0.010458845671152298,-0.00550476378476772,0.8666666666666667,0.13333333333333333,0.0,Logistic Regression more robust
XLP,Consumer Staples,f1_score,volatility,0.1,moderate,30,-0.006594130474392989,0.009073414133782225,-0.009841010022903354,-0.0033472509258826244,0.8333333333333334,0.16666666666666666,0.0,Logistic Regression more robust
XLP,Consumer Staples,f1_score,volatility,0.2,moderate,30,0.001930376016818323,0.012576659904700421,-0.0025701239307268035,0.006430875964363449,0.36666666666666664,0.6333333333333333,0.0,No clear difference
XLP,Consumer Staples,f1_score,volatility,0.5,stress,30,0.022834073619085314,0.017320377639541754,0.016636056081131046,0.029032091157039582,0.1,0.9,0.0,Random Forest more robust
XLP,Consumer Staples,f1_score,volatility,1.0,stress,30,0.0386351803308219,0.01910323788328145,0.03179917444824905,0.04547118621339476,0.03333333333333333,0.9666666666666667,0.0,Random Forest more robust
XLP,Consumer Staples,f1_score,volume_and_range,0.05,moderate,30,-0.004567527420762484,0.0044535698812654696,-0.006161216935220356,-0.002973837906304612,0.8333333333333334,0.16666666666666666,0.0,Logistic Regression more robust
XLP,Consumer Staples,f1_score,volume_and_range,0.1,moderate,30,-0.009278186277100458,0.006047455972586287,-0.011442240604214296,-0.007114131949986621,0.9,0.1,0.0,Logistic Regression more robust
XLP,Consumer Staples,f1_score,volume_and_range,0.2,moderate,30,-0.009966984947830583,0.009462476687154104,-0.013353088743025675,-0.006580881152635492,0.8666666666666667,0.13333333333333333,0.0,Logistic Regression more robust
XLP,Consumer Staples,f1_score,volume_and_range,0.5,stress,30,-0.0003586559997513897,0.010847806053454213,-0.004240493542031126,0.003523181542528347,0.5666666666666667,0.43333333333333335,0.0,No clear difference
XLP,Consumer Staples,f1_score,volume_and_range,1.0,stress,30,0.014026547748243499,0.01419158106840662,0.008948155684061512,0.019104939812425486,0.2,0.8,0.0,Random Forest more robust
XLP,Consumer Staples,precision,all_predictors,0.05,moderate,30,-0.021930018354832714,0.00732423208748965,-0.02455096114690392,-0.01930907556276151,1.0,0.0,0.0,Logistic Regression more robust
XLP,Consumer Staples,precision,all_predictors,0.1,moderate,30,-0.02100232467686193,0.012814215688465856,-0.025587832869877366,-0.016416816483846495,0.9666666666666667,0.03333333333333333,0.0,Logistic Regression more robust
XLP,Consumer Staples,precision,all_predictors,0.2,moderate,30,-0.010303506676700843,0.015011563461748366,-0.01567532567189519,-0.004931687681506496,0.7333333333333333,0.26666666666666666,0.0,Logistic Regression more robust
XLP,Consumer Staples,precision,all_predictors,0.5,stress,30,0.023496059705610712,0.018272174798695404,0.016957445928487757,0.030034673482733667,0.1,0.9,0.0,Random Forest more robust
XLP,Consumer Staples,precision,all_predictors,1.0,stress,30,0.002559501103184613,0.01819294807020577,-0.003950761753255616,0.009069763959624843,0.4666666666666667,0.5333333333333333,0.0,No clear difference
XLP,Consumer Staples,precision,momentum,0.05,moderate,30,-0.0043353887153867255,0.0052639923832552594,-0.006219084197671658,-0.0024516932331017927,0.8,0.2,0.0,Logistic Regression more robust
XLP,Consumer Staples,precision,momentum,0.1,moderate,30,-0.005659237794651507,0.006560906932386058,-0.008007028188030618,-0.003311447401272395,0.8,0.2,0.0,Logistic Regression more robust
XLP,Consumer Staples,precision,momentum,0.2,moderate,30,-0.008403272790754592,0.009738010589745966,-0.011887975126703585,-0.004918570454805598,0.7666666666666667,0.23333333333333334,0.0,Logistic Regression more robust
XLP,Consumer Staples,precision,momentum,0.5,stress,30,-0.0049322356367190465,0.012528364761810365,-0.00941545338933401,-0.00044901788410408195,0.7333333333333333,0.26666666666666666,0.0,Logistic Regression more robust
XLP,Consumer Staples,precision,momentum,1.0,stress,30,0.007390483892470401,0.016878186100006458,0.0013507025647311955,0.013430265220209608,0.26666666666666666,0.7333333333333333,0.0,Random Forest more robust
XLP,Consumer Staples,precision,returns,0.05,moderate,30,-0.003426983578151315,0.0034378271405799744,-0.004657194220968084,-0.0021967729353345464,0.8,0.2,0.0,Logistic Regression more robust
XLP,Consumer Staples,precision,returns,0.1,moderate,30,-0.006524830330509546,0.0064359384251627735,-0.008827901317904483,-0.004221759343114608,0.8333333333333334,0.16666666666666666,0.0,Logistic Regression more robust
XLP,Consumer Staples,precision,returns,0.2,moderate,30,-0.012876062792653357,0.006981478932977415,-0.015374352943594724,-0.01037777264171199,0.9666666666666667,0.03333333333333333,0.0,Logistic Regression more robust
XLP,Consumer Staples,precision,returns,0.5,stress,30,-0.01579546674670402,0.009991624857977235,-0.01937092378298843,-0.012220009710419609,0.9333333333333333,0.06666666666666667,0.0,Logistic Regression more robust
XLP,Consumer Staples,precision,returns,1.0,stress,30,-0.010217291443953587,0.010836889202415293,-0.01409522244126031,-0.006339360446646864,0.8666666666666667,0.13333333333333333,0.0,Logistic Regression more robust
XLP,Consumer Staples,precision,volatility,0.05,moderate,30,-0.01702705690236838,0.008500418602741292,-0.020068892633447574,-0.013985221171289185,0.9666666666666667,0.03333333333333333,0.0,Logistic Regression more robust
XLP,Consumer Staples,precision,volatility,0.1,moderate,30,-0.02363184569478911,0.010632495428442405,-0.027436635319425036,-0.019827056070153184,1.0,0.0,0.0,Logistic Regression more robust
XLP,Consumer Staples,precision,volatility,0.2,moderate,30,-0.015123611740263106,0.01360297613781711,-0.01999137423512257,-0.010255849245403643,0.8666666666666667,0.13333333333333333,0.0,Logistic Regression more robust
XLP,Consumer Staples,precision,volatility,0.5,stress,30,0.01851800842689771,0.017087414242613615,0.012403355769889551,0.02463266108390587,0.13333333333333333,0.8666666666666667,0.0,Random Forest more robust
